avaliacao_media,categoria,cores_disponiveis,data_coleta,desconto_percentual,drop,em_estoque,genero,loja,marca,material_cabedal,modelo,peso,preco,preco_original,qtd_avaliacoes,tamanhos_disponiveis,tecnologia,tipo_fecho,tipo_sola,url_imagem,url_produto
4.0,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,NIKE,Poliéster,Tênis NIKE Nike Downshifter 13 masculino,,529.9,37.15,414,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61gMJLj++6L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-masculino-Cinza-preto-antracite/dp/B0CSKNZLB2/ref=is_sr_s_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-204&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147&xpid=ERuU6uEzXaAxz
4.0,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,NIKE,Poliéster,Tênis NIKE Nike Downshifter 13 masculino,,529.9,37.15,414,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61gMJLj++6L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-masculino-Cinza-preto-antracite/dp/B0CSKNZLB2/ref=sr_1_204?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-204&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,9.76,,Disponível,Masculino,Amazon,Genérico,Nylon,Tênis Masculino Esportivo Leve Confortável Academia Corrida Treino Amortecimento e Estilo,,71.2,78.9,,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61FwgTmFHBL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Esportivo-Masculino-Confort%C3%A1vel-Academia-Num%C3%A9rico/dp/B0FPXRRSN9/ref=is_sr_dp_5?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-202&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,9.76,,Disponível,Masculino,Amazon,Genérico,Nylon,Tênis Masculino Esportivo Leve Confortável Academia Corrida Treino Amortecimento e Estilo,,71.2,78.9,,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/71Ry0Fd9wxL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Esportivo-Masculino-Confort%C3%A1vel-Academia-Num%C3%A9rico/dp/B0FPXRYHRD/ref=is_sr_s_dp_4?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-202&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,9.76,,Disponível,Masculino,Amazon,Genérico,Nylon,Tênis Masculino Esportivo Leve Confortável Academia Corrida Treino Amortecimento e Estilo,,71.2,78.9,,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61mYmTLm4AL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Esportivo-Masculino-Confort%C3%A1vel-Academia-Num%C3%A9rico/dp/B0FPXPMT87/ref=is_sr_s_dp_3?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-202&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,9.76,,Disponível,Masculino,Amazon,Genérico,Nylon,Tênis Masculino Esportivo Leve Confortável Academia Corrida Treino Amortecimento e Estilo,,71.2,78.9,,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/610aBYG7ZcL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Esportivo-Masculino-Confort%C3%A1vel-Academia-Num%C3%A9rico/dp/B0FPXP5QQ3/ref=is_sr_s_dp_2?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-202&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,9.76,,Disponível,Masculino,Amazon,Genérico,Nylon,Tênis Masculino Esportivo Leve Confortável Academia Corrida Treino Amortecimento e Estilo,,71.2,78.9,,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61CZtPES2NL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Esportivo-Masculino-Confort%C3%A1vel-Academia-Num%C3%A9rico/dp/B0FPXMQ293/ref=sr_1_202?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-202&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
4.2,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,SHULOOK,Borracha,"SHULOOK Tênis de corrida feminino, sem cadarço, confortável, leve, respirável, malha antiderrapante, casual, moderno, tênis de corrida",,201.89,,1,,,Pull on,Borracha,https://m.media-amazon.com/images/I/714DSSAMOnL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/SHULOOK-feminino-confort%C3%A1vel-respir%C3%A1vel-antiderrapante/dp/B0CXSRCH3D/ref=is_sr_dp_n?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-201&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=ERuU6uEzXaAxz
4.2,Tênis Casuais,,2025-10-31,,,Disponível,Feminino,Amazon,SHULOOK,Borracha,"SHULOOK Tênis de corrida feminino, sem cadarço, confortável, leve, respirável, malha antiderrapante, casual, moderno, tênis de corrida",,197.7,37.15,1,,,Pull on,Borracha,https://m.media-amazon.com/images/I/71o9SuhIiQL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/SHULOOK-feminino-confort%C3%A1vel-respir%C3%A1vel-antiderrapante/dp/B0CN47JZ83/ref=is_sr_dp_6?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-201&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=ERuU6uEzXaAxz
4.2,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,SHULOOK,Borracha,"SHULOOK Tênis de corrida feminino, sem cadarço, confortável, leve, respirável, malha antiderrapante, casual, moderno, tênis de corrida",,201.89,37.15,1,,,Pull on,Borracha,https://m.media-amazon.com/images/I/71gpf5VdAyL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/SHULOOK-feminino-confort%C3%A1vel-respir%C3%A1vel-antiderrapante/dp/B0D28W8JPV/ref=is_sr_s_dp_5?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-201&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=ERuU6uEzXaAxz
4.2,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,SHULOOK,Borracha,"SHULOOK Tênis de corrida feminino, sem cadarço, confortável, leve, respirável, malha antiderrapante, casual, moderno, tênis de corrida",,201.89,37.15,1,,,Pull on,Borracha,https://m.media-amazon.com/images/I/71TyXH78p7L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/SHULOOK-feminino-confort%C3%A1vel-respir%C3%A1vel-antiderrapante/dp/B0DHKBVZK2/ref=is_sr_s_dp_3?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-201&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=ERuU6uEzXaAxz
4.2,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,SHULOOK,Borracha,"SHULOOK Tênis de corrida feminino, sem cadarço, confortável, leve, respirável, malha antiderrapante, casual, moderno, tênis de corrida",,184.68,37.15,1,,,Pull on,Borracha,https://m.media-amazon.com/images/I/71wCNCucSCL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/SHULOOK-feminino-confort%C3%A1vel-respir%C3%A1vel-antiderrapante/dp/B0D28WP4XZ/ref=is_sr_s_dp_2?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-201&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=ERuU6uEzXaAxz
4.2,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,SHULOOK,Borracha,"SHULOOK Tênis de corrida feminino, sem cadarço, confortável, leve, respirável, malha antiderrapante, casual, moderno, tênis de corrida",,201.89,37.15,1,,,Pull on,Borracha,https://m.media-amazon.com/images/I/714DSSAMOnL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/SHULOOK-feminino-confort%C3%A1vel-respir%C3%A1vel-antiderrapante/dp/B0CXSRCH3D/ref=is_sr_s_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-201&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=ERuU6uEzXaAxz
4.2,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,SHULOOK,Borracha,"SHULOOK Tênis de corrida feminino, sem cadarço, confortável, leve, respirável, malha antiderrapante, casual, moderno, tênis de corrida",,201.89,37.15,1,,,Pull on,Borracha,https://m.media-amazon.com/images/I/714DSSAMOnL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/SHULOOK-feminino-confort%C3%A1vel-respir%C3%A1vel-antiderrapante/dp/B0CXSRCH3D/ref=sr_1_201?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-201&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=ERuU6uEzXaAxz
4.1,Tênis Casuais,,2025-10-31,,,Disponível,Feminino,Amazon,Generic,Malha,Tenis Academia Feminino Olimp Gel Para Esporte Macio Original T-Shoes,,109.9,37.15,51,,Gel,Cadarço,Borracha,https://m.media-amazon.com/images/I/61Clez81OvL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Academia-Feminino-Original-Verde-%C3%81gua-Num%C3%A9rico/dp/B0CX5XSRQM/ref=is_sr_s_dp_3?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-199&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e&xpid=ERuU6uEzXaAxz
4.1,Tênis Casuais,,2025-10-31,,,Disponível,Feminino,Amazon,Generic,Malha,Tenis Academia Feminino Olimp Gel Para Esporte Macio Original T-Shoes,,109.9,37.15,51,,Gel,Cadarço,Borracha,https://m.media-amazon.com/images/I/61lh97jnqYL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Academia-Feminino-Original-Verde-%C3%81gua-Num%C3%A9rico/dp/B0CX64SSDY/ref=is_sr_s_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-199&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e&xpid=ERuU6uEzXaAxz
4.1,Tênis Casuais,,2025-10-31,,,Disponível,Feminino,Amazon,Generic,Malha,Tenis Academia Feminino Olimp Gel Para Esporte Macio Original T-Shoes,,109.9,37.15,51,,Gel,Cadarço,Borracha,https://m.media-amazon.com/images/I/61lh97jnqYL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Academia-Feminino-Original-Verde-%C3%81gua-Num%C3%A9rico/dp/B0CX64SSDY/ref=sr_1_199?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-199&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,Sandrini,Poliéster,Tênis Sandrini Liz Feminino Caminhada Corrida Academia,,104.99,37.15,,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61iEgdlRRvL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Sandrini-Feminino-Caminhada-Academia-Num%C3%A9rico/dp/B0FHQSBH6S/ref=sr_1_199?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.ksVArSvFomuO3sRQQAR4qoh3zV2jLeHnOVspWcLJhTvQm2CxsejLHZGvzBbu0MKmdm_lDYASK3Hk9fV6jJsvhG6FIaYxRn6qlbXCxa_T4D7PyFmUKq5H3xK3yCTRcJL6Ms2ejcwfN05KYGFV-brtkGjYnI4m63dyMcPM9j3k7vL22ciME4ylio-cwCQZnyiC2JWmYTjxKO5AXkHoNDi1slU3Ex6dmlywAEtgWdWvFN7I45I6KKc40xNlM8yGPgB6oHFNb56euSkHIeEHQr4FPsNyf6H2aYrd5tBwTtU6-g0.-pri1kzoDk4Jc5GKNBLRv3dKa7WMG2kz0plLg-hjXPI&dib_tag=se&keywords=tenis+de+corrida&qid=1761925673&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-199&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d&xpid=ERuU6uEzXaAxz
3.9,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,DM DAMANDO,Malha,"DM DAMANDO Tênis Masculino para Corrida, Academia e Caminhada Leve, Macio e Esportivo + Relógio Digital Vermelho",,99.9,37.15,329,,,Cadarço,Borracha Supporter,https://m.media-amazon.com/images/I/61fZ1-kvUiL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Academia-Caminhada-Esportivo-Num%C3%A9rico/dp/B0DFSLL42B/ref=is_sr_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.ksVArSvFomuO3sRQQAR4qoh3zV2jLeHnOVspWcLJhTvQm2CxsejLHZGvzBbu0MKmdm_lDYASK3Hk9fV6jJsvhG6FIaYxRn6qlbXCxa_T4D7PyFmUKq5H3xK3yCTRcJL6Ms2ejcwfN05KYGFV-brtkGjYnI4m63dyMcPM9j3k7vL22ciME4ylio-cwCQZnyiC2JWmYTjxKO5AXkHoNDi1slU3Ex6dmlywAEtgWdWvFN7I45I6KKc40xNlM8yGPgB6oHFNb56euSkHIeEHQr4FPsNyf6H2aYrd5tBwTtU6-g0.-pri1kzoDk4Jc5GKNBLRv3dKa7WMG2kz0plLg-hjXPI&dib_tag=se&keywords=tenis+de+corrida&qid=1761925673&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-198&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
